2.0117 4.73795 0.0145828
2.02171 4.69173 0.0108075
2.03171 4.70499 0.0096861
2.04172 4.67964 0.0168252
2.05172 4.73877 0.00500238
2.06173 4.68 0.0165615
2.07174 4.66531 0.0143703
2.08174 4.72606 0.0138768
2.09175 4.72723 0.0122426
2.10175 4.73431 0.0136426
2.11176 4.6831 0.0156973
2.12177 4.70678 0.0123877
2.13177 4.63386 0.0113739
2.14178 4.65713 0.0129941
2.15179 4.66009 0.00968278
2.16179 4.73358 0.0137143
2.1718 4.71116 0.0135809
2.1818 4.67191 0.0134623
2.19181 4.72529 0.0098198
2.20182 4.71163 0.0136268
2.21182 4.6914 0.00869465
2.22183 4.72417 0.00792934
2.23183 4.6908 0.0133348
2.24184 4.64571 0.00957869
2.25185 4.67779 0.012242
2.26185 4.6728 0.0154387
2.27186 4.70887 0.013406
2.28186 4.71253 0.0150961
2.29187 4.71842 0.0142782
2.30188 4.71089 0.0173998
2.31188 4.70893 0.0180821
2.32189 4.69565 0.0115869
2.33189 4.71036 0.0152728
2.3419 4.63183 0.0115077
2.35191 4.67031 0.012672
2.36191 4.70552 0.0102294
2.37192 4.70657 0.0101213
2.38192 4.6856 0.0151277
2.39193 4.66919 0.00820113
2.40194 4.65662 0.0163819
2.41194 4.71659 0.0136698
2.42195 4.6841 0.0124021
2.43196 4.65743 0.0160666
2.44196 4.67622 0.0143403
2.45197 4.70732 0.0148253
2.46197 4.63253 0.0129201
2.47198 4.70097 0.0135798
2.48199 4.68168 0.0103591
2.49199 4.67975 0.0150079
2.502 4.71115 0.016091
2.512 4.65407 0.00851294
2.52201 4.67793 0.00901346
2.53202 4.60306 0.0132745
2.54202 4.67423 0.0111022
2.55203 4.67089 0.012135
2.56203 4.62079 0.00909758
2.57204 4.67733 0.00943472
2.58205 4.62433 0.00748005
2.59205 4.63766 0.0103533
2.60206 4.70826 0.0104619
2.61206 4.68314 0.0087557
2.62207 4.66486 0.00962924
2.63208 4.65229 0.0135128
2.64208 4.66233 0.012065
2.65209 4.69551 0.0174725
2.6621 4.69589 0.00777317
2.6721 4.6022 0.0148779
2.68211 4.74824 0.0107501
2.69211 4.62154 0.00881634
2.70212 4.70689 0.0142199
2.71213 4.61055 0.00986118
2.72213 4.67173 0.014326
2.73214 4.667 0.00944234
2.74214 4.64446 0.00960371
2.75215 4.67249 0.0107023
2.76216 4.62131 0.0148822
2.77216 4.62137 0.0160966
2.78217 4.67167 0.0116604
2.79217 4.68935 0.0096388
2.80218 4.69576 0.00845992
2.81219 4.65637 0.0160076
2.82219 4.70125 0.0098528
2.8322 4.69598 0.0119242
2.8422 4.66493 0.00805789
2.85221 4.5801 0.011744
2.86222 4.644 0.0106971
2.87222 4.66316 0.0155519
2.88223 4.66286 0.0110952
2.89224 4.64945 0.0148846
2.90224 4.72902 0.0112715
2.91225 4.61053 0.00910195
2.92225 4.62175 0.0103645
2.93226 4.64893 0.00717497
2.94227 4.67016 0.0152926
2.95227 4.60727 0.00806613
2.96228 4.66087 0.0112362
2.97228 4.64183 0.0110822
2.98229 4.63462 0.0163734
2.9923 4.69998 0.00716532
3.0023 4.63552 0.0108268
3.01231 4.67279 0.0122719
3.02231 4.67036 0.00729664
3.03232 4.66895 0.0111249
3.04233 4.6784 0.00957637
3.05233 4.70517 0.0141331
3.06234 4.69075 0.0126026
3.07234 4.68846 0.00934691
3.08235 4.63703 0.0162245
3.09236 4.69558 0.0108703
3.10236 4.63456 0.0107252
3.11237 4.64497 0.0130473
3.12238 4.64108 0.00789266
3.13238 4.63567 0.00814924
3.14239 4.60248 0.0109173
3.15239 4.62235 0.0112325
3.1624 4.65453 0.0116912
3.17241 4.63277 0.0109672
3.18241 4.67194 0.00928442
3.19242 4.63159 0.00913139
3.20242 4.61757 0.0118031
3.21243 4.63275 0.010936
3.22244 4.63482 0.0122745
3.23244 4.6687 0.0105077
3.24245 4.63611 0.0073406
3.25245 4.68899 0.0144116
3.26246 4.68207 0.00958568
3.27247 4.61547 0.0122354
3.28247 4.65451 0.0127465
3.29248 4.62793 0.0150987
3.30248 4.66766 0.0130941
3.31249 4.65921 0.0102503
3.3225 4.71764 0.00942199
3.3325 4.68753 0.00908493
3.34251 4.62648 0.012267
3.35251 4.63201 0.0106031
3.36252 4.64342 0.0144147
3.37253 4.65157 0.0175064
3.38253 4.67236 0.00843919
3.39254 4.66346 0.0111344
3.40255 4.69231 0.00822778
3.41255 4.642 0.0149993
3.42256 4.64592 0.0149236
3.43256 4.6681 0.00728211
3.44257 4.58313 0.0136706
3.45258 4.62428 0.0065937
3.46258 4.68564 0.0111999
3.47259 4.65965 0.0112453
3.48259 4.60457 0.00996997
3.4926 4.69865 0.00812828
3.50261 4.66032 0.0141723
3.51261 4.6736 0.00940055
3.52262 4.69574 0.0141817
3.53262 4.6378 0.0112739
3.54263 4.65831 0.0095307
3.55264 4.71482 0.00902254
3.56264 4.70889 0.00831037
3.57265 4.69346 0.0112006
3.58265 4.59991 0.0118662
3.59266 4.5968 0.00823091
3.60267 4.61613 0.0158857
3.61267 4.66141 0.0101384
3.62268 4.62622 0.00592133
3.63269 4.61633 0.0158999
3.64269 4.68847 0.0150001
3.6527 4.66731 0.0109543
3.6627 4.6337 0.0114927
3.67271 4.66912 0.0138884
3.68272 4.57123 0.00992026
3.69272 4.67245 0.0120671
3.70273 4.61391 0.00934059
3.71273 4.52117 0.0116648
3.72274 4.70082 0.015623
3.73275 4.66563 0.00842587
3.74275 4.66744 0.0120577
3.75276 4.61104 0.0131763
3.76276 4.61111 0.00877376
3.77277 4.68302 0.0109606
3.78278 4.64721 0.0127868
3.79278 4.58746 0.00907423
3.80279 4.65006 0.0141459
3.81279 4.67976 0.0141621
3.8228 4.64345 0.0126956
3.83281 4.62127 0.00911261
3.84281 4.60936 0.016652
3.85282 4.61177 0.0111433
3.86283 4.65355 0.0175177
3.87283 4.68553 0.00797661
3.88284 4.60298 0.0106189
3.89284 4.66397 0.00825706
3.90285 4.60915 0.0123055
3.91286 4.6471 0.0164905
3.92286 4.66951 0.0146905
3.93287 4.67344 0.0133556
3.94287 4.66777 0.010593
3.95288 4.63531 0.0105805
3.96289 4.71865 0.0149253
3.97289 4.57841 0.0152157
3.9829 4.59321 0.0181718
3.9929 4.64517 0.012421
4.00291 4.71414 0.00687995
4.01292 4.60149 0.0104394
4.02292 4.57728 0.0107303
4.03293 4.68149 0.0122997
4.04293 4.58108 0.0144627
4.05294 4.62385 0.0153486
4.06295 4.60686 0.0160341
4.07295 4.65277 0.0140508
4.08296 4.63327 0.0100389
4.09297 4.58527 0.0108313
4.10297 4.61819 0.0131797
4.11298 4.63475 0.0113703
4.12298 4.64229 0.00868332
4.13299 4.54585 0.00802252
4.143 4.62891 0.00949658
4.153 4.65336 0.0160411
4.16301 4.62258 0.00834865
4.17301 4.62624 0.00914232
4.18302 4.62673 0.0136667
4.19303 4.62167 0.0188092
4.20303 4.65144 0.0144096
4.21304 4.65248 0.0113494
4.22304 4.58929 0.0108074
4.23305 4.65368 0.0109471
4.24306 4.65957 0.00655104
4.25306 4.60941 0.0150874
4.26307 4.65363 0.00856081
4.27307 4.66361 0.00860756
4.28308 4.5978 0.012508
4.29309 4.62194 0.0112688
4.30309 4.62249 0.012434
4.3131 4.66472 0.0141326
4.3231 4.67067 0.0108565
4.33311 4.65874 0.0120945
4.34312 4.72331 0.00919872
4.35312 4.67876 0.0122106
4.36313 4.68918 0.00667924
4.37314 4.61866 0.0146876
4.38314 4.61958 0.0169929
4.39315 4.66938 0.00987261
4.40315 4.71126 0.00970355
4.41316 4.67994 0.00872159
4.42317 4.65479 0.00936099
4.43317 4.68657 0.0117255
4.44318 4.66009 0.0134445
4.45318 4.62302 0.00949641
4.46319 4.61552 0.0120304
4.4732 4.6108 0.0159455
4.4832 4.60595 0.00783028
4.49321 4.58325 0.0080265
4.50321 4.70516 0.013014
4.51322 4.67093 0.0109308
4.52323 4.64801 0.0165814
4.53323 4.66963 0.00948667
4.54324 4.64821 0.0105187
4.55324 4.63288 0.0117725
4.56325 4.64975 0.00667981
4.57326 4.6145 0.00986081
4.58326 4.5973 0.0127561
4.59327 4.63232 0.00992633
4.60328 4.63661 0.00967308
4.61328 4.62542 0.00885786
4.62329 4.62717 0.00774806
4.63329 4.6422 0.0171773
4.6433 4.69157 0.0103109
4.65331 4.6387 0.00961197
4.66331 4.60505 0.0100319
4.67332 4.67299 0.0101908
4.68332 4.67855 0.00730173
4.69333 4.61347 0.0170896
4.70334 4.6095 0.00666985
4.71334 4.60685 0.0151812
4.72335 4.66997 0.0101561
4.73335 4.67402 0.0140873
4.74336 4.62842 0.0103413
4.75337 4.61532 0.00784451
4.76337 4.69543 0.0119078
4.77338 4.65698 0.00818757
4.78338 4.65466 0.0125336
4.79339 4.70837 0.0102359
4.8034 4.625 0.0117532
4.8134 4.67456 0.0116581
4.82341 4.64865 0.0045607
4.83342 4.65991 0.00712177
4.84342 4.62114 0.00977063
4.85343 4.61207 0.0115438
4.86343 4.63683 0.0126324
4.87344 4.64879 0.01452
4.88345 4.62408 0.00960945
4.89345 4.65107 0.0108147
4.90346 4.58112 0.0163852
4.91346 4.60159 0.00749038
4.92347 4.56911 0.0082926
4.93348 4.6307 0.0123585
4.94348 4.67685 0.013528
4.95349 4.64783 0.0112279
4.96349 4.64374 0.014006
4.9735 4.65478 0.0139618
4.98351 4.66184 0.0131164
4.99351 4.66602 0.010021
5.00352 4.64388 0.0167239
5.01352 4.61413 0.00687675
5.02353 4.61501 0.0150269
5.03354 4.67208 0.0148179
5.04354 4.62823 0.01375
5.05355 4.6438 0.00707337
5.06356 4.58049 0.00865027
5.07356 4.56471 0.0201308
5.08357 4.63109 0.0125602
5.09357 4.58473 0.00714596
5.10358 4.61907 0.0113133
5.11359 4.61349 0.0127361
5.12359 4.62042 0.0113366
5.1336 4.62311 0.0124431
5.1436 4.59717 0.0128665
5.15361 4.66391 0.0138041
5.16362 4.62271 0.0125757
5.17362 4.61066 0.0119896
5.18363 4.62811 0.0140067
5.19363 4.6384 0.00525317
5.20364 4.63857 0.0109556
5.21365 4.60057 0.0161848
5.22365 4.62297 0.00676337
5.23366 4.6312 0.00934349
5.24366 4.59199 0.0101898
5.25367 4.5933 0.0135592
5.26368 4.67037 0.00859095
5.27368 4.59586 0.0121872
5.28369 4.63281 0.0145243
5.29369 4.60374 0.0149192
5.3037 4.65734 0.00820966
5.31371 4.65933 0.0131076
5.32371 4.64705 0.0104625
5.33372 4.59214 0.014489
5.34373 4.64264 0.0113633
5.35373 4.58523 0.0140463
5.36374 4.64397 0.00764072
5.37374 4.63968 0.00775328
5.38375 4.63568 0.0100965
5.39376 4.6581 0.00817621
5.40376 4.62336 0.0150386
5.41377 4.58144 0.0146782
5.42377 4.67232 0.0133628
5.43378 4.6081 0.0095125
5.44379 4.61628 0.00819405
5.45379 4.65918 0.00675236
5.4638 4.60111 0.0157062
5.4738 4.61767 0.0171864
5.48381 4.60877 0.011804
5.49382 4.64078 0.0140832
5.50382 4.67363 0.014149
5.51383 4.69579 0.0162242
5.52383 4.68133 0.0101271
5.53384 4.62551 0.0137054
5.54385 4.67476 0.010061
5.55385 4.60568 0.0158065
5.56386 4.64133 0.018895
5.57387 4.55135 0.0105943
5.58387 4.70177 0.0135675
5.59388 4.66572 0.0122607
5.60388 4.59761 0.0120002
5.61389 4.63928 0.0106826
5.6239 4.62875 0.0115191
5.6339 4.69306 0.0117704
5.64391 4.62961 0.0153439
5.65391 4.63995 0.0114283
5.66392 4.62298 0.0138191
5.67393 4.606 0.00674205
5.68393 4.58801 0.0125176
5.69394 4.69886 0.0116393
5.70394 4.6311 0.0121126
5.71395 4.61351 0.00865051
5.72396 4.64466 0.00768866
5.73396 4.67348 0.0157241
5.74397 4.602 0.00933642
5.75397 4.58908 0.00822065
5.76398 4.65185 0.0154588
5.77399 4.67322 0.0147242
5.78399 4.63567 0.0118339
5.794 4.65544 0.0107508
5.80401 4.66031 0.0123231
5.81401 4.59913 0.00937805
5.82402 4.6521 0.0163501
5.83402 4.62373 0.0186853
5.84403 4.62221 0.00868883
5.85404 4.59602 0.0104586
5.86404 4.68452 0.0102026
5.87405 4.6474 0.0159573
5.88405 4.6205 0.0113415
5.89406 4.70428 0.0104825
5.90407 4.62681 0.0111462
5.91407 4.66239 0.0109055
5.92408 4.66041 0.0078206
5.93408 4.62477 0.0168191
5.94409 4.65238 0.0125274
5.9541 4.67864 0.00822314
5.9641 4.62124 0.0167316
5.97411 4.61631 0.0146411
5.98411 4.64775 0.0186322
5.99412 4.62685 0.0127697
6.00413 4.66633 0.0136508
6.01413 4.64668 0.0127
6.02414 4.67094 0.0104214
6.03415 4.64655 0.0110021
6.04415 4.67096 0.00958146
6.05416 4.63984 0.0138385
6.06416 4.70223 0.0136067
6.07417 4.72013 0.0108681
6.08418 4.64853 0.0115679
6.09418 4.66642 0.0152614
6.10419 4.67557 0.0135699
6.11419 4.66321 0.0128758
6.1242 4.69913 0.0149105
6.13421 4.63994 0.0169461
6.14421 4.66486 0.0104573
6.15422 4.60004 0.0143592
6.16422 4.73443 0.00798742
6.17423 4.69851 0.00873784
6.18424 4.68539 0.0097886
6.19424 4.63297 0.0110182
6.20425 4.59331 0.0131348
6.21425 4.66234 0.012668
6.22426 4.67903 0.0188534
6.23427 4.67019 0.0134065
6.24427 4.6311 0.0126337
6.25428 4.56216 0.00806662
6.26428 4.6415 0.0132923
6.27429 4.61359 0.0105641
6.2843 4.63296 0.0147723
6.2943 4.63485 0.0108924
6.30431 4.64066 0.0155681
6.31432 4.6816 0.0148277
6.32432 4.61498 0.010671
6.33433 4.68758 0.0129188
6.34433 4.60566 0.012851
6.35434 4.70122 0.00693761
6.36435 4.65615 0.0127113
6.37435 4.60541 0.00679792
6.38436 4.63 0.00588911
6.39436 4.62787 0.0102135
6.40437 4.6566 0.0115368
6.41438 4.65139 0.0139581
6.42438 4.72213 0.0107677
6.43439 4.68792 0.0128601
6.44439 4.64089 0.0108413
6.4544 4.67929 0.0118227
6.46441 4.71235 0.0164374
6.47441 4.66444 0.0133551
6.48442 4.64597 0.011926
6.49442 4.60761 0.0134233
6.50443 4.6312 0.00762693
6.51444 4.63198 0.0138173
6.52444 4.63868 0.0109025
6.53445 4.61634 0.014356
6.54446 4.7014 0.00872728
6.55446 4.62309 0.00460182
6.56447 4.59157 0.0143922
6.57447 4.56698 0.014027
6.58448 4.6419 0.0162181
6.59449 4.63586 0.0159615
6.60449 4.71116 0.00893588
6.6145 4.73016 0.0172165
6.6245 4.62205 0.00889486
6.63451 4.69977 0.0118526
6.64452 4.62495 0.0110119
6.65452 4.60498 0.00843624
6.66453 4.66822 0.0135982
6.67453 4.74591 0.0120647
6.68454 4.65646 0.0106282
6.69455 4.64374 0.0124219
6.70455 4.66097 0.0136774
6.71456 4.63239 0.0191718
6.72456 4.65845 0.0103131
6.73457 4.61766 0.00886827
6.74458 4.7039 0.0100099
6.75458 4.63518 0.016958
6.76459 4.67091 0.0143511
6.7746 4.69788 0.0127064
6.7846 4.65629 0.0174233
6.79461 4.59782 0.0141467
6.80461 4.67696 0.00667855
6.81462 4.6189 0.0102414
6.82463 4.56737 0.0085687
6.83463 4.64949 0.0144525
6.84464 4.63708 0.0121497
6.85464 4.66714 0.00982921
6.86465 4.59261 0.0148503
6.87466 4.68664 0.00865863
6.88466 4.60245 0.00922605
6.89467 4.65133 0.0119894
6.90467 4.65793 0.0136711
6.91468 4.68641 0.00866953
6.92469 4.67002 0.0157487
6.93469 4.69123 0.00986617
6.9447 4.63863 0.0113446
6.9547 4.61325 0.0124907
6.96471 4.63803 0.0118667
6.97472 4.65569 0.0106612
6.98472 4.64231 0.00961685
6.99473 4.64721 0.00902044
7.00474 4.60776 0.0104211
7.01474 4.54934 0.00934794
7.02475 4.68637 0.0134567
7.03475 4.64884 0.00706466
7.04476 4.65145 0.0151603
7.05477 4.63548 0.0173446
7.06477 4.61921 0.0114083
7.07478 4.64987 0.0143295
7.08478 4.63246 0.0106469
7.09479 4.63337 0.00945018
7.1048 4.65909 0.0141971
7.1148 4.62091 0.013814
7.12481 4.65486 0.0157222
7.13481 4.63514 0.0130173
7.14482 4.64258 0.00878879
7.15483 4.68971 0.00936897
7.16483 4.61144 0.0107632
7.17484 4.63407 0.0109098
7.18484 4.68608 0.0131763
7.19485 4.65568 0.0178593
7.20486 4.60263 0.0115789
7.21486 4.55054 0.0157961
7.22487 4.68114 0.0123463
7.23487 4.68269 0.00754299
7.24488 4.60495 0.0137701
7.25489 4.64297 0.00872026
7.26489 4.6514 0.00961239
7.2749 4.60981 0.0111409
7.28491 4.64164 0.00965575
7.29491 4.64305 0.0130218
7.30492 4.61622 0.0109214
7.31492 4.66504 0.00974535
7.32493 4.56359 0.0117076
7.33494 4.62455 0.00969079
7.34494 4.62079 0.016167
7.35495 4.67821 0.0126598
7.36495 4.66491 0.00550708
7.37496 4.64337 0.0108838
7.38497 4.63356 0.0149403
7.39497 4.67961 0.00819205
7.40498 4.63428 0.0107175
7.41498 4.63736 0.0123891
7.42499 4.64338 0.00816939
7.435 4.6266 0.0120148
7.445 4.61971 0.0311761
