X Y N T M U V
134.875000 4.375000 19.054000 320.423110 114.087004 -0.053097 -0.023737
134.875000 4.625000 26.605000 310.218408 157.917635 -0.019320 -0.022042
134.875000 4.875000 28.542000 307.324012 169.569566 -0.015259 -0.027196
135.125000 0.125000 0.000000 0.000000 0.000000 0.000000 0.000000
135.125000 0.375000 0.000000 0.000000 0.000000 0.000000 0.000000
135.125000 0.625000 0.000000 0.000000 0.000000 0.000000 0.000000
135.125000 0.875000 0.000000 0.000000 0.000000 0.000000 0.000000
135.125000 1.125000 0.000000 0.000000 0.000000 0.000000 0.000000
135.125000 1.375000 0.000000 0.000000 0.000000 0.000000 0.000000
135.125000 1.625000 0.000000 0.000000 0.000000 0.000000 0.000000
135.125000 1.875000 0.000000 0.000000 0.000000 0.000000 0.000000
135.125000 2.125000 0.000000 0.000000 0.000000 0.000000 0.000000
135.125000 2.375000 0.000000 0.000000 0.000000 0.000000 0.000000
135.125000 2.625000 0.000000 0.000000 0.000000 0.000000 0.000000
135.125000 2.875000 0.000000 0.000000 0.000000 0.000000 0.000000
135.125000 3.125000 0.024000 235.845853 0.024192 -0.073066 0.681659
135.125000 3.375000 0.302000 238.649381 0.889081 -0.144856 0.147282
135.125000 3.625000 3.515000 288.108387 20.633316 -0.053050 0.014214
135.125000 3.875000 10.443000 316.033392 61.557270 -0.034869 -0.000147
135.125000 4.125000 20.090000 320.024151 118.534340 -0.021074 -0.004242
135.125000 4.375000 26.142000 304.766246 160.764030 -0.027873 -0.006226
135.125000 4.625000 28.105000 315.159310 166.910343 -0.018226 -0.014845
135.125000 4.875000 28.558000 315.409038 171.999310 -0.012350 -0.016662
135.375000 0.125000 0.000000 0.000000 0.000000 0.000000 0.000000
135.375000 0.375000 0.000000 0.000000 0.000000 0.000000 0.000000
135.375000 0.625000 0.000000 0.000000 0.000000 0.000000 0.000000
135.375000 0.875000 0.000000 0.000000 0.000000 0.000000 0.000000
135.375000 1.125000 0.000000 0.000000 0.000000 0.000000 0.000000
135.375000 1.375000 0.000000 0.000000 0.000000 0.000000 0.000000
135.375000 1.625000 0.000000 0.000000 0.000000 0.000000 0.000000
135.375000 1.875000 0.000000 0.000000 0.000000 0.000000 0.000000
135.375000 2.125000 0.000000 0.000000 0.000000 0.000000 0.000000
135.375000 2.375000 0.028000 97.501079 0.028224 0.104297 -0.166840
135.375000 2.625000 0.038000 128.334299 0.038304 -0.084368 -0.269134
135.375000 2.875000 0.486000 257.729982 2.498736 -0.081400 -0.020284
135.375000 3.125000 1.563000 264.898092 7.766952 0.037070 -0.076918
135.375000 3.375000 4.189000 285.955565 24.400937 -0.063706 -0.044311
135.375000 3.625000 12.513000 286.587326 71.004608 -0.037342 -0.018618
135.375000 3.875000 22.972000 303.558338 136.160950 -0.015387 -0.018058
135.375000 4.125000 28.261000 321.485841 173.588850 -0.016123 -0.023757
135.375000 4.375000 31.112000 309.157623 192.248603 -0.028966 -0.028464
135.375000 4.625000 28.952000 312.085310 171.916737 -0.018417 -0.024473
135.375000 4.875000 27.967000 307.068215 161.959000 -0.010995 -0.024114
135.625000 0.125000 0.000000 0.000000 0.000000 0.000000 0.000000
135.625000 0.375000 0.000000 0.000000 0.000000 0.000000 0.000000
135.625000 0.625000 0.000000 0.000000 0.000000 0.000000 0.000000
135.625000 0.875000 0.000000 0.000000 0.000000 0.000000 0.000000
135.625000 1.125000 0.000000 0.000000 0.000000 0.000000 0.000000
135.625000 1.375000 0.000000 0.000000 0.000000 0.000000 0.000000
135.625000 1.625000 0.000000 0.000000 0.000000 0.000000 0.000000
135.625000 1.875000 0.000000 0.000000 0.000000 0.000000 0.000000
135.625000 2.125000 0.000000 0.000000 0.000000 0.000000 0.000000
135.625000 2.375000 0.757000 242.713305 1.662540 0.059152 -0.027891
135.625000 2.625000 3.198000 329.309308 19.894021 -0.053151 -0.017027
135.625000 2.875000 3.586000 294.995388 19.385641 -0.026587 -0.043766
135.625000 3.125000 9.271000 291.557364 55.638612 -0.032015 -0.061483
135.625000 3.375000 15.815000 297.773470 96.325408 -0.028898 -0.023043
135.625000 3.625000 24.439000 308.072847 148.808280 -0.014830 -0.031919
135.625000 3.875000 26.876000 305.611683 164.412234 -0.034853 -0.017354
135.625000 4.125000 27.183000 306.483029 163.417438 -0.010953 -0.013548
135.625000 4.375000 29.059000 311.020826 176.447056 -0.032190 -0.014847
135.625000 4.625000 27.882000 305.781649 167.719966 -0.014337 -0.020623
135.625000 4.875000 27.900000 308.372091 168.922430 -0.018820 -0.021781
135.875000 0.125000 0.000000 0.000000 0.000000 0.000000 0.000000
135.875000 0.375000 0.000000 0.000000 0.000000 0.000000 0.000000
135.875000 0.625000 0.000000 0.000000 0.000000 0.000000 0.000000
135.875000 0.875000 0.000000 0.000000 0.000000 0.000000 0.000000
135.875000 1.125000 0.000000 0.000000 0.000000 0.000000 0.000000
135.875000 1.375000 0.000000 0.000000 0.000000 0.000000 0.000000
135.875000 1.625000 0.000000 0.000000 0.000000 0.000000 0.000000
135.875000 1.875000 0.000000 0.000000 0.000000 0.000000 0.000000
135.875000 2.125000 0.000000 0.000000 0.000000 0.000000 0.000000
135.875000 2.375000 2.833000 270.951165 8.402482 -0.049184 -0.014580
135.875000 2.625000 14.320000 313.148046 91.745211 -0.035519 -0.001322
135.875000 2.875000 12.362000 318.820444 73.161075 -0.037776 -0.022557
135.875000 3.125000 17.776000 312.885548 111.164717 -0.025529 -0.020831
135.875000 3.375000 25.163000 310.855506 151.097177 -0.032536 -0.032272
135.875000 3.625000 28.285000 302.687240 174.287655 -0.018124 -0.021563
135.875000 3.875000 28.244000 305.754418 167.979922 -0.041625 -0.024632
135.875000 4.125000 29.257000 302.106113 174.143076 -0.031903 -0.020851
135.875000 4.375000 27.341000 298.533008 162.392381 -0.015624 -0.021641
135.875000 4.625000 29.440000 308.403023 176.306405 -0.030590 -0.017574
135.875000 4.875000 28.540000 307.190402 175.654059 -0.026079 -0.012363
136.125000 0.125000 0.000000 0.000000 0.000000 0.000000 0.000000
136.125000 0.375000 0.000000 0.000000 0.000000 0.000000 0.000000
136.125000 0.625000 0.000000 0.000000 0.000000 0.000000 0.000000
136.125000 0.875000 0.000000 0.000000 0.000000 0.000000 0.000000
136.125000 1.125000 0.000000 0.000000 0.000000 0.000000 0.000000
136.125000 1.375000 0.000000 0.000000 0.000000 0.000000 0.000000
136.125000 1.625000 0.000000 0.000000 0.000000 0.000000 0.000000
136.125000 1.875000 0.000000 0.000000 0.000000 0.000000 0.000000
136.125000 2.125000 0.000000 0.000000 0.000000 0.000000 0.000000
136.125000 2.375000 3.463000 265.868379 12.545510 -0.026938 -0.018016
136.125000 2.625000 20.524000 298.947027 129.270903 -0.032482 -0.008419
136.125000 2.875000 17.165000 306.115402 105.511719 -0.041730 -0.017122
136.125000 3.125000 21.099000 304.718068 127.826664 -0.048503 -0.024048
136.125000 3.375000 26.517000 298.817050 154.725711 -0.028529 -0.018118
136.125000 3.625000 28.232000 313.126292 166.513660 -0.031465 -0.010260
136.125000 3.875000 28.089000 310.753724 166.519430 -0.027787 -0.011282
136.125000 4.125000 29.269000 302.401987 180.136741 -0.027259 -0.017305
136.125000 4.375000 27.132000 296.557819 160.097905 -0.020664 -0.025071
136.125000 4.625000 30.451000 316.500149 188.164275 -0.025608 -0.020350
136.125000 4.875000 26.221000 298.032746 158.519995 -0.023812 -0.035047
136.375000 0.125000 0.000000 0.000000 0.000000 0.000000 0.000000
136.375000 0.375000 0.000000 0.000000 0.000000 0.000000 0.000000
136.375000 0.625000 0.000000 0.000000 0.000000 0.000000 0.000000
136.375000 0.875000 0.000000 0.000000 0.000000 0.000000 0.000000
136.375000 1.125000 0.000000 0.000000 0.000000 0.000000 0.000000
136.375000 1.375000 0.000000 0.000000 0.000000 0.000000 0.000000
136.375000 1.625000 0.000000 0.000000 0.000000 0.000000 0.000000
136.375000 1.875000 0.000000 0.000000 0.000000 0.000000 0.000000
136.375000 2.125000 0.000000 0.000000 0.000000 0.000000 0.000000
136.375000 2.375000 7.580000 261.737497 29.108325 0.000505 -0.018738
136.375000 2.625000 34.661000 298.754063 220.516831 -0.023244 -0.008495
136.375000 2.875000 29.916000 296.389537 188.269626 -0.040001 -0.013169
136.375000 3.125000 30.786000 301.906641 187.407583 -0.029669 -0.017379
136.375000 3.375000 26.480000 306.618724 158.990947 -0.030984 -0.023509
136.375000 3.625000 29.556000 311.846564 178.357224 -0.039916 -0.007491
136.375000 3.875000 27.757000 321.627426 167.459043 -0.023577 -0.007261
136.375000 4.125000 29.166000 309.514305 175.610454 -0.016020 -0.013187
136.375000 4.375000 27.984000 309.370247 168.032661 -0.016363 -0.015523
136.375000 4.625000 28.447000 314.260286 169.758643 -0.029084 -0.029906
136.375000 4.875000 30.583000 298.803624 179.797208 -0.021829 -0.022189
136.625000 0.125000 0.000000 0.000000 0.000000 0.000000 0.000000
136.625000 0.375000 0.000000 0.000000 0.000000 0.000000 0.000000
136.625000 0.625000 0.000000 0.000000 0.000000 0.000000 0.000000
136.625000 0.875000 0.000000 0.000000 0.000000 0.000000 0.000000
136.625000 1.125000 0.000000 0.000000 0.000000 0.000000 0.000000
136.625000 1.375000 0.000000 0.000000 0.000000 0.000000 0.000000
136.625000 1.625000 0.000000 0.000000 0.000000 0.000000 0.000000
136.625000 1.875000 0.000000 0.000000 0.000000 0.000000 0.000000
136.625000 2.125000 0.000000 0.000000 0.000000 0.000000 0.000000
136.625000 2.375000 7.043000 257.828231 26.078457 -0.011130 -0.022766
136.625000 2.625000 34.401000 294.226970 211.080014 -0.025295 0.003043
136.625000 2.875000 30.174000 309.722925 191.647901 -0.034146 -0.006254
136.625000 3.125000 25.886000 308.237129 153.250144 -0.034265 -0.011646
136.625000 3.375000 29.463000 307.575044 173.676111 -0.043600 -0.007200
136.625000 3.625000 27.802000 319.172427 167.894180 -0.040135 -0.013112
136.625000 3.875000 26.439000 304.330129 160.343819 -0.022566 -0.017514
136.625000 4.125000 28.341000 307.091292 170.191485 -0.014460 -0.013782
136.625000 4.375000 30.247000 310.766229 181.167539 -0.014113 -0.030133
136.625000 4.625000 26.090000 306.814865 158.987603 -0.014012 -0.027699
136.625000 4.875000 29.518000 307.115236 179.473258 -0.032198 -0.026360
136.875000 0.125000 0.000000 0.000000 0.000000 0.000000 0.000000
136.875000 0.375000 0.000000 0.000000 0.000000 0.000000 0.000000
136.875000 0.625000 0.000000 0.000000 0.000000 0.000000 0.000000
136.875000 0.875000 0.000000 0.000000 0.000000 0.000000 0.000000
136.875000 1.125000 0.000000 0.000000 0.000000 0.000000 0.000000
136.875000 1.375000 0.000000 0.000000 0.000000 0.000000 0.000000
136.875000 1.625000 0.000000 0.000000 0.000000 0.000000 0.000000
136.875000 1.875000 0.000000 0.000000 0.000000 0.000000 0.000000
136.875000 2.125000 0.000000 0.000000 0.000000 0.000000 0.000000
136.875000 2.375000 6.822000 266.603741 25.765740 -0.051990 -0.017861
136.875000 2.625000 36.551000 302.801586 221.447510 -0.017463 0.004816
136.875000 2.875000 32.522000 306.223621 203.234396 -0.028158 0.002538
136.875000 3.125000 27.926000 301.331233 157.600149 -0.022590 -0.012211
136.875000 3.375000 29.723000 317.160414 179.275130 -0.050085 -0.015389
136.875000 3.625000 29.525000 311.050194 183.677906 -0.031895 -0.017787
136.875000 3.875000 29.490000 299.482692 174.677768 -0.027146 -0.018009
136.875000 4.125000 30.385000 304.905069 184.994528 -0.007843 -0.017620
136.875000 4.375000 28.694000 303.879733 171.416811 -0.021477 -0.001755
136.875000 4.625000 31.163000 301.618670 192.015174 -0.014500 -0.003194
136.875000 4.875000 27.158000 302.125961 164.111825 -0.025779 -0.007865
137.125000 0.125000 0.000000 0.000000 0.000000 0.000000 0.000000
137.125000 0.375000 0.000000 0.000000 0.000000 0.000000 0.000000
137.125000 0.625000 0.000000 0.000000 0.000000 0.000000 0.000000
137.125000 0.875000 0.000000 0.000000 0.000000 0.000000 0.000000
137.125000 1.125000 0.000000 0.000000 0.000000 0.000000 0.000000
137.125000 1.375000 0.000000 0.000000 0.000000 0.000000 0.000000
137.125000 1.625000 0.000000 0.000000 0.000000 0.000000 0.000000
137.125000 1.875000 0.000000 0.000000 0.000000 0.000000 0.000000
137.125000 2.125000 0.000000 0.000000 0.000000 0.000000 0.000000
137.125000 2.375000 6.498000 269.433774 25.499114 -0.038520 -0.038021
137.125000 2.625000 35.218000 300.393292 219.774035 -0.015312 0.005320
137.125000 2.875000 27.297000 308.074653 172.092439 -0.021141 -0.004388
137.125000 3.125000 29.257000 300.871423 178.625505 -0.027610 -0.004826
137.125000 3.375000 28.068000 308.671244 165.238985 -0.030145 -0.008062
137.125000 3.625000 29.663000 307.662046 174.432393 -0.037409 -0.009814
137.125000 3.875000 27.803000 299.279460 170.218855 -0.025811 -0.020672
137.125000 4.125000 29.960000 299.551476 181.238037 -0.019919 -0.014180
137.125000 4.375000 28.485000 309.197187 170.561508 -0.026596 -0.010945
137.125000 4.625000 30.284000 299.796565 180.440274 -0.016652 -0.006575
137.125000 4.875000 29.148000 306.848849 177.391278 -0.017660 -0.013846
137.375000 0.125000 0.000000 0.000000 0.000000 0.000000 0.000000
137.375000 0.375000 0.000000 0.000000 0.000000 0.000000 0.000000
137.375000 0.625000 0.000000 0.000000 0.000000 0.000000 0.000000
137.375000 0.875000 0.000000 0.000000 0.000000 0.000000 0.000000
137.375000 1.125000 0.000000 0.000000 0.000000 0.000000 0.000000
137.375000 1.375000 0.000000 0.000000 0.000000 0.000000 0.000000
137.375000 1.625000 0.000000 0.000000 0.000000 0.000000 0.000000
137.375000 1.875000 0.000000 0.000000 0.000000 0.000000 0.000000
137.375000 2.125000 0.000000 0.000000 0.000000 0.000000 0.000000
137.375000 2.375000 6.970000 289.635658 28.433479 0.016967 -0.021944
137.375000 2.625000 36.005000 307.528809 224.105301 -0.019795 -0.000365
137.375000 2.875000 29.229000 304.987316 180.935939 -0.015164 -0.002116
137.375000 3.125000 27.833000 311.055507 167.205840 -0.028166 0.002897
137.375000 3.375000 27.499000 303.451922 158.893744 -0.027456 0.006798
137.375000 3.625000 27.982000 311.303114 168.480387 -0.025899 -0.005284
137.375000 3.875000 28.668000 312.049784 172.110190 -0.034555 -0.008819
137.375000 4.125000 28.809000 299.222649 173.151802 -0.029496 -0.009241
137.375000 4.375000 25.947000 303.953588 152.307208 -0.020688 -0.006184
137.375000 4.625000 28.821000 299.370383 171.814672 -0.021778 -0.003043
137.375000 4.875000 27.864000 292.532743 164.898430 -0.022134 -0.005419
137.625000 0.125000 0.000000 0.000000 0.000000 0.000000 0.000000
137.625000 0.375000 0.000000 0.000000 0.000000 0.000000 0.000000
137.625000 0.625000 0.000000 0.000000 0.000000 0.000000 0.000000
137.625000 0.875000 0.000000 0.000000 0.000000 0.000000 0.000000
137.625000 1.125000 0.000000 0.000000 0.000000 0.000000 0.000000
137.625000 1.375000 0.000000 0.000000 0.000000 0.000000 0.000000
137.625000 1.625000 0.000000 0.000000 0.000000 0.000000 0.000000
137.625000 1.875000 0.000000 0.000000 0.000000 0.000000 0.000000
137.625000 2.125000 0.000000 0.000000 0.000000 0.000000 0.000000
137.625000 2.375000 6.031000 288.155334 23.169444 0.009621 -0.017902
137.625000 2.625000 37.496000 304.409639 234.393190 -0.021173 -0.001878
137.625000 2.875000 29.951000 304.815012 185.441548 -0.023462 0.000989
137.625000 3.125000 28.789000 302.000771 170.852949 -0.028525 0.001670
137.625000 3.375000 31.514000 299.724550 187.631700 -0.024129 -0.014426
137.625000 3.625000 31.259000 311.907841 192.231873 -0.028327 -0.004801
137.625000 3.875000 30.200000 303.147816 181.614879 -0.025615 -0.002369
137.625000 4.125000 29.084000 293.693844 174.613322 -0.025367 -0.010937
137.625000 4.375000 28.948000 296.097578 178.643844 -0.026378 -0.010165
137.625000 4.625000 29.560000 298.397764 176.967055 -0.016652 -0.007405
137.625000 4.875000 29.508000 296.607092 176.060130 -0.024006 -0.005945
137.875000 0.125000 0.000000 0.000000 0.000000 0.000000 0.000000
137.875000 0.375000 0.000000 0.000000 0.000000 0.000000 0.000000
137.875000 0.625000 0.000000 0.000000 0.000000 0.000000 0.000000
137.875000 0.875000 0.000000 0.000000 0.000000 0.000000 0.000000
137.875000 1.125000 0.000000 0.000000 0.000000 0.000000 0.000000
137.875000 1.375000 0.000000 0.000000 0.000000 0.000000 0.000000
137.875000 1.625000 0.000000 0.000000 0.000000 0.000000 0.000000
137.875000 1.875000 0.000000 0.000000 0.000000 0.000000 0.000000
137.875000 2.125000 0.000000 0.000000 0.000000 0.000000 0.000000
137.875000 2.375000 7.120000 277.987255 30.188759 -0.007194 -0.016035
137.875000 2.625000 36.802000 304.996445 229.391106 -0.016217 0.007818
137.875000 2.875000 30.821000 305.549966 194.833623 -0.019957 0.000392
137.875000 3.125000 27.363000 302.117285 159.656140 -0.024130 -0.012074
137.875000 3.375000 27.958000 300.596034 165.113113 -0.027689 -0.013879
137.875000 3.625000 28.034000 311.018705 171.695989 -0.024365 -0.019002
137.875000 3.875000 26.541000 308.339048 159.487185 -0.029920 -0.002535
137.875000 4.125000 31.490000 303.642883 190.575805 -0.020786 -0.006791
137.875000 4.375000 26.189000 297.966124 154.005310 -0.036929 -0.008061
137.875000 4.625000 28.528000 303.774335 171.579293 -0.031389 -0.004381
137.875000 4.875000 29.375000 298.789446 175.326410 -0.013204 -0.003776
138.125000 0.125000 0.000000 0.000000 0.000000 0.000000 0.000000
138.125000 0.375000 0.000000 0.000000 0.000000 0.000000 0.000000
138.125000 0.625000 0.000000 0.000000 0.000000 0.000000 0.000000
138.125000 0.875000 0.000000 0.000000 0.000000 0.000000 0.000000
138.125000 1.125000 0.000000 0.000000 0.000000 0.000000 0.000000
138.125000 1.375000 0.000000 0.000000 0.000000 0.000000 0.000000
138.125000 1.625000 0.000000 0.000000 0.000000 0.000000 0.000000
138.125000 1.875000 0.000000 0.000000 0.000000 0.000000 0.000000
138.125000 2.125000 0.000000 0.000000 0.000000 0.000000 0.000000
138.125000 2.375000 6.960000 284.521359 28.033623 -0.002196 -0.024705
138.125000 2.625000 34.711000 310.981135 218.243564 -0.016799 -0.003756
138.125000 2.875000 31.301000 297.592057 192.693968 -0.017883 0.002705
138.125000 3.125000 28.585000 299.735059 169.672876 -0.016208 -0.005450
138.125000 3.375000 28.855000 308.663214 176.031544 -0.015022 -0.009181
138.125000 3.625000 30.685000 304.238867 180.784516 -0.027285 -0.002507
138.125000 3.875000 29.010000 310.029903 179.186064 -0.037867 -0.018246
138.125000 4.125000 28.127000 306.433423 164.578869 -0.017421 0.003364
138.125000 4.375000 29.836000 312.222562 183.031944 -0.036713 0.005668
138.125000 4.625000 26.447000 308.264188 155.284789 -0.020980 0.000109
138.125000 4.875000 28.006000 304.320939 166.975457 -0.015343 -0.011289
138.375000 0.125000 0.147000 93.453085 0.597918 -0.057161 -0.028357
138.375000 0.375000 0.000000 0.000000 0.000000 0.000000 0.000000
138.375000 0.625000 0.000000 0.000000 0.000000 0.000000 0.000000
138.375000 0.875000 0.000000 0.000000 0.000000 0.000000 0.000000
138.375000 1.125000 0.000000 0.000000 0.000000 0.000000 0.000000
138.375000 1.375000 0.000000 0.000000 0.000000 0.000000 0.000000
138.375000 1.625000 0.000000 0.000000 0.000000 0.000000 0.000000
138.375000 1.875000 0.000000 0.000000 0.000000 0.000000 0.000000
138.375000 2.125000 0.000000 0.000000 0.000000 0.000000 0.000000
138.375000 2.375000 6.431000 277.435454 27.095623 -0.009599 -0.017686
138.375000 2.625000 36.767000 307.636847 226.672365 -0.021061 -0.003195
138.375000 2.875000 30.310000 306.228534 185.788429 -0.008951 -0.010617
138.375000 3.125000 28.510000 302.347448 173.674937 -0.008665 -0.010365
138.375000 3.375000 27.830000 308.376958 164.309476 -0.021572 -0.011168
138.375000 3.625000 28.774000 308.698267 167.959480 -0.027321 -0.015120
138.375000 3.875000 27.510000 310.659282 164.091856 -0.034563 -0.012089
138.375000 4.125000 28.658000 312.238343 170.181211 -0.027869 -0.019006
138.375000 4.375000 26.854000 323.892079 167.628200 -0.031249 -0.015786
138.375000 4.625000 27.718000 317.019108 170.462985 -0.018130 -0.003333
138.375000 4.875000 28.404000 305.019036 167.181752 -0.017987 0.001977
138.625000 0.125000 0.190000 122.590938 1.061021 -0.139474 0.008994
138.625000 0.375000 0.000000 0.000000 0.000000 0.000000 0.000000
138.625000 0.625000 0.000000 0.000000 0.000000 0.000000 0.000000
138.625000 0.875000 0.000000 0.000000 0.000000 0.000000 0.000000
138.625000 1.125000 0.000000 0.000000 0.000000 0.000000 0.000000
138.625000 1.375000 0.000000 0.000000 0.000000 0.000000 0.000000
138.625000 1.625000 0.000000 0.000000 0.000000 0.000000 0.000000
138.625000 1.875000 0.000000 0.000000 0.000000 0.000000 0.000000
138.625000 2.125000 0.000000 0.000000 0.000000 0.000000 0.000000
138.625000 2.375000 6.692000 266.859609 24.810173 -0.032879 -0.018345
138.625000 2.625000 35.620000 305.092836 226.625553 -0.011395 -0.004144
138.625000 2.875000 31.716000 314.158878 198.464218 -0.005865 -0.007655
138.625000 3.125000 29.725000 301.724505 179.726888 -0.012764 -0.019110
138.625000 3.375000 25.498000 307.211344 150.115614 -0.022744 -0.004498
138.625000 3.625000 29.507000 311.361926 189.506408 -0.022341 -0.012966
138.625000 3.875000 27.253000 309.054342 160.624640 -0.025222 -0.012860
138.625000 4.125000 26.718000 312.841362 159.860489 -0.035246 -0.018240
138.625000 4.375000 28.804000 318.591750 172.112355 -0.029988 -0.007244
138.625000 4.625000 29.124000 310.465329 172.629803 -0.031539 -0.018320
138.625000 4.875000 29.818000 308.859249 183.358602 -0.018716 -0.006159
138.875000 0.125000 0.213000 95.937227 0.799369 -0.096965 0.009977
138.875000 0.375000 0.000000 0.000000 0.000000 0.000000 0.000000
138.875000 0.625000 0.000000 0.000000 0.000000 0.000000 0.000000
138.875000 0.875000 0.000000 0.000000 0.000000 0.000000 0.000000
138.875000 1.125000 0.000000 0.000000 0.000000 0.000000 0.000000
138.875000 1.375000 0.000000 0.000000 0.000000 0.000000 0.000000
138.875000 1.625000 0.000000 0.000000 0.000000 0.000000 0.000000
138.875000 1.875000 0.000000 0.000000 0.000000 0.000000 0.000000
138.875000 2.125000 0.000000 0.000000 0.000000 0.000000 0.000000
138.875000 2.375000 7.764000 287.938795 29.683574 0.015785 -0.024833
138.875000 2.625000 35.295000 310.991395 228.171878 -0.014097 0.002480
138.875000 2.875000 33.221000 309.219344 200.985682 -0.006336 0.000449
138.875000 3.125000 28.198000 315.363355 168.728098 -0.009269 -0.004662
138.875000 3.375000 28.509000 312.662102 171.740038 -0.023613 -0.008056
138.875000 3.625000 29.266000 312.701807 178.829465 -0.017232 -0.003962
138.875000 3.875000 30.894000 313.299288 185.417651 -0.024808 -0.016723
138.875000 4.125000 30.476000 304.790007 182.897511 -0.034928 -0.010625
138.875000 4.375000 30.020000 305.757303 174.972146 -0.028831 -0.012413
138.875000 4.625000 31.555000 312.652324 196.472979 -0.027164 -0.005642
138.875000 4.875000 32.720000 304.674657 195.698417 -0.023738 -0.007309
139.125000 0.125000 0.320000 109.723844 1.356967 0.026250 0.016506
139.125000 0.375000 0.000000 0.000000 0.000000 0.000000 0.000000
139.125000 0.625000 0.000000 0.000000 0.000000 0.000000 0.000000
139.125000 0.875000 0.000000 0.000000 0.000000 0.000000 0.000000
139.125000 1.125000 0.000000 0.000000 0.000000 0.000000 0.000000
139.125000 1.375000 0.000000 0.000000 0.000000 0.000000 0.000000
139.125000 1.625000 0.000000 0.000000 0.000000 0.000000 0.000000
139.125000 1.875000 0.000000 0.000000 0.000000 0.000000 0.000000
139.125000 2.125000 0.000000 0.000000 0.000000 0.000000 0.000000
139.125000 2.375000 7.099000 280.341892 27.289242 0.016265 -0.020825
139.125000 2.625000 37.197000 301.016036 227.225737 -0.006182 -0.005853
139.125000 2.875000 31.413000 304.612547 195.910084 -0.015945 -0.017626
139.125000 3.125000 31.628000 306.526879 190.609969 -0.014525 0.000709
139.125000 3.375000 27.885000 306.893441 166.658600 -0.023938 0.004122
139.125000 3.625000 31.101000 304.785715 180.739111 -0.017864 0.000289
139.125000 3.875000 30.054000 304.985416 182.846920 -0.027253 -0.001211
139.125000 4.125000 29.535000 302.317125 180.015093 -0.036433 -0.014454
139.125000 4.375000 28.133000 310.782403 172.860170 -0.032839 -0.015114
139.125000 4.625000 31.266000 309.160439 185.942541 -0.027208 -0.014060
139.125000 4.875000 25.134000 306.497531 146.060818 -0.032771 -0.019109
139.375000 0.125000 0.177000 109.422186 0.688124 0.209221 0.052288
139.375000 0.375000 0.000000 0.000000 0.000000 0.000000 0.000000
139.375000 0.625000 0.000000 0.000000 0.000000 0.000000 0.000000
139.375000 0.875000 0.000000 0.000000 0.000000 0.000000 0.000000
139.375000 1.125000 0.000000 0.000000 0.000000 0.000000 0.000000
139.375000 1.375000 0.000000 0.000000 0.000000 0.000000 0.000000
139.375000 1.625000 0.000000 0.000000 0.000000 0.000000 0.000000
139.375000 1.875000 0.000000 0.000000 0.000000 0.000000 0.000000
139.375000 2.125000 0.000000 0.000000 0.000000 0.000000 0.000000
139.375000 2.375000 7.249000 283.335631 28.339926 0.004791 -0.022507
139.375000 2.625000 36.432000 306.743626 225.030434 -0.001785 -0.000330
139.375000 2.875000 31.533000 303.857568 195.776190 -0.010038 -0.000264
139.375000 3.125000 29.524000 318.997689 176.540991 -0.021710 -0.012810
139.375000 3.375000 26.228000 309.641855 158.212232 -0.023648 -0.018774
139.375000 3.625000 26.406000 307.599471 155.273444 -0.021997 -0.015127
139.375000 3.875000 30.525000 311.049385 181.387798 -0.023499 -0.013133
139.375000 4.125000 29.745000 311.636247 181.006325 -0.029715 -0.008648
139.375000 4.375000 27.645000 308.894163 166.311741 -0.038314 -0.026139
139.375000 4.625000 28.449000 310.501412 168.021657 -0.025740 -0.011382
139.375000 4.875000 30.174000 312.511650 185.666332 -0.042865 -0.010386
139.625000 0.125000 0.087000 122.355278 0.387524 0.226816 -0.063151
139.625000 0.375000 0.000000 0.000000 0.000000 0.000000 0.000000
139.625000 0.625000 0.000000 0.000000 0.000000 0.000000 0.000000
139.625000 0.875000 0.000000 0.000000 0.000000 0.000000 0.000000
139.625000 1.125000 0.000000 0.000000 0.000000 0.000000 0.000000
139.625000 1.375000 0.000000 0.000000 0.000000 0.000000 0.000000
139.625000 1.625000 0.000000 0.000000 0.000000 0.000000 0.000000
139.625000 1.875000 0.000000 0.000000 0.000000 0.000000 0.000000
139.625000 2.125000 0.000000 0.000000 0.000000 0.000000 0.000000
139.625000 2.375000 6.594000 275.427629 25.505933 -0.005204 -0.020350
139.625000 2.625000 34.947000 311.413334 214.253877 -0.001410 -0.000872
139.625000 2.875000 27.883000 303.592098 172.023506 -0.008465 -0.003940
139.625000 3.125000 28.493000 303.660804 173.762741 -0.028170 0.002764
139.625000 3.375000 28.438000 302.425384 168.385354 -0.020813 0.000064
139.625000 3.625000 27.513000 305.832461 165.743934 -0.019080 0.001694
139.625000 3.875000 28.458000 310.202691 171.838544 -0.025646 -0.007110
139.625000 4.125000 29.389000 305.968137 174.680900 -0.023032 -0.013813
139.625000 4.375000 29.744000 307.845321 178.981478 -0.039715 -0.003096
139.625000 4.625000 30.969000 305.328913 194.623014 -0.027212 -0.005092
139.625000 4.875000 30.111000 297.199851 172.260482 -0.040536 0.002448
139.875000 0.125000 0.016000 69.581432 0.016128 0.211277 0.007991
139.875000 0.375000 0.000000 0.000000 0.000000 0.000000 0.000000
139.875000 0.625000 0.000000 0.000000 0.000000 0.000000 0.000000
139.875000 0.875000 0.000000 0.000000 0.000000 0.000000 0.000000
139.875000 1.125000 0.000000 0.000000 0.000000 0.000000 0.000000
